"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-06-10","8.8",",,C",,,,,"21.2",",,C","11.7",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-06-11","9.0",",,C",,,,,"14.0",",,C","2.3",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-06-13","1.6",",,C",,,,,"26.3",",,C","13.7",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-06-14","0.0",",,C",,,,,"25.6",",,C","14.4",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-06-15","0.0",",,C",,,,,"25.3",",,C","13.7",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-06-16","14.6",",,C",,,,,"21.8",",,C","12.3",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-06-17","3.0",",,C",,,,,"20.8",",,C","10.2",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-06-18","0.8",",,C",,,,,"17.3",",,C","9.8",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-06-19","2.2",",,C",,,,,"17.3",",,C","9.3",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-06-20","1.0",",,C",,,,,"19.4",",,C","10.8",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-06-21","0.2",",,C",,,,,"22.7",",,C","9.8",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-06-22","0.0",",,C",,,,,"24.2",",,C","8.5",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-06-23","0.0",",,C",,,,,"25.6",",,C","9.5",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-06-24","0.0",",,C",,,,,"22.0",",,C","5.1",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-06-25","0.0",",,C",,,,,"27.1",",,C","9.9",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-06-26","0.0",",,C",,,,,"29.4",",,C","17.8",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-06-27","0.0",",,C",,,,,"29.1",",,C","18.4",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-06-28","0.0",",,C",,,,,"28.1",",,C","16.0",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-06-29","0.0",",,C",,,,,"27.4",",,C","12.7",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-06-30","0.0",",,C",,,,,"29.1",",,C","14.0",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-01","0.0",",,C",,,,,"31.1",",,C","16.2",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-02","0.0",",,C",,,,,"31.6",",,C","18.4",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-03","0.0",",,C",,,,,"30.6",",,C","15.7",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-04","3.8",",,C",,,,,"28.7",",,C","15.8",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-05","0.0",",,C",,,,,"27.7",",,C","15.1",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-06","0.4",",,C",,,,,"27.4",",,C","15.6",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-07","0.0",",,C",,,,,"28.3",",,C","12.1",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-08","0.0",",,C",,,,,"28.5",",,C","11.3",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-09","0.0",",,C",,,,,"30.4",",,C","13.3",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-10","0.0",",,C",,,,,"31.3",",,C","13.5",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-11","0.0",",,C",,,,,"34.5",",,C","20.3",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-12","0.2",",,C",,,,,"27.8",",,C","18.7",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-14","0.0",",,C",,,,,"28.9",",,C","15.7",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-15","6.8",",,C",,,,,"19.2",",,C","11.7",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-16","0.2",",,C",,,,,"22.4",",,C","17.0",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-17","0.0",",,C",,,,,"25.7",",,C","15.0",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-18","0.0",",,C",,,,,"28.2",",,C","15.0",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-19","2.4",",,C",,,,,"31.0",",,C","19.4",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-20","0.0",",,C",,,,,"28.1",",,C","13.8",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-21","0.0",",,C",,,,,"29.7",",,C","11.3",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-22","0.0",",,C",,,,,"32.4",",,C","18.2",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-23","0.0",",,C",,,,,"28.8",",,C","15.4",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-24","0.0",",,C",,,,,"30.2",",,C","14.7",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-25","0.0",",,C",,,,,"31.0",",,C","16.3",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-26","0.6",",,C",,,,,"24.0",",,C","10.6",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-27","0.0",",,C",,,,,"27.3",",,C","7.9",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-28","0.0",",,C",,,,,"31.7",",,C","15.6",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-30","0.2",",,C",,,,,"28.4",",,C","15.7",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-07-31","0.0",",,C",,,,,"32.1",",,C","17.9",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-01","1.8",",,C",,,,,"28.1",",,C","14.3",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-02","0.4",",,C",,,,,"25.4",",,C","12.0",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-03","4.4",",,C",,,,,"26.6",",,C","16.4",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-05","0.0",",,C",,,,,"28.6",",,C","9.3",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-06","0.0",",,C",,,,,"27.3",",,C","11.8",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-07","0.0",",,C",,,,,"25.9",",,C","9.4",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-08","0.0",",,C",,,,,"28.3",",,C","9.8",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-09","0.0",",,C",,,,,"25.1",",,C","10.9",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-10","0.0",",,C",,,,,"26.7",",,C","12.0",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-11","0.0",",,C",,,,,"27.9",",,C","14.9",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-12","3.2",",,C",,,,,"24.9",",,C","9.8",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-13","0.0",",,C",,,,,"24.3",",,C","8.8",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-14","0.0",",,C",,,,,"25.9",",,C","8.8",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-15","9.4",",,C",,,,,"20.8",",,C","13.0",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-16","0.0",",,C",,,,,"20.0",",,C","7.9",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-17","0.0",",,C",,,,,"25.8",",,C","7.3",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-18","0.0",",,C",,,,,"21.7",",,C","7.2",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-19","0.0",",,C",,,,,"23.8",",,C","4.6",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-20","0.0",",,C",,,,,"26.4",",,C","5.7",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-21","0.0",",,C",,,,,"29.1",",,C","14.3",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-22","0.0",",,C",,,,,"33.1",",,C","13.0",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-23","0.0",",,C",,,,,"32.0",",,C","19.1",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-24","0.4",",,C",,,,,"31.9",",,C","13.5",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-26","0.0",",,C",,,,,"25.6",",,C","11.9",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-27","0.0",",,C",,,,,"25.1",",,C","11.5",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-28","0.0",",,C",,,,,"30.1",",,C","12.7",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-29","0.0",",,C",,,,,"35.1",",,C","17.9",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-30","0.0",",,C",,,,,"27.2",",,C","13.3",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-08-31","0.0",",,C",,,,,"31.5",",,C","9.0",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-01","0.0",",,C",,,,,"25.3",",,C","13.1",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-02","0.2",",,C",,,,,"27.5",",,C","15.7",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-03","0.0",",,C",,,,,"29.2",",,C","8.3",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-04","0.0",",,C",,,,,"27.3",",,C","9.9",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-05","0.0",",,C",,,,,"22.1",",,C","9.5",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-06","0.8",",,C",,,,,"18.7",",,C","7.4",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-07","0.2",",,C",,,,,"18.9",",,C","8.8",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-08","0.0",",,C",,,,,"19.2",",,C","4.3",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-09","0.0",",,C",,,,,"23.7",",,C","0.1",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-10","0.0",",,C",,,,,"29.1",",,C","13.9",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-11","0.0",",,C",,,,,"19.5",",,C","11.9",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-12","0.0",",,C",,,,,"19.7",",,C","9.8",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-13","0.0",",,C",,,,,"16.9",",,C","1.8",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-14","0.0",",,C",,,,,"21.6",",,C","-1.1",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-15","0.0",",,C",,,,,"28.3",",,C","10.5",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-16","0.0",",,C",,,,,"14.7",",,C","0.9",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-17","0.0",",,C",,,,,"12.6",",,C","-2.2",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-18","0.0",",,C",,,,,"17.5",",,C","2.2",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-19","0.8",",,C",,,,,"14.8",",,C","6.6",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-20","0.0",",,C",,,,,"17.2",",,C","-0.1",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-21","0.9",",,C",,,,,"13.7",",,C","-1.3",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-22","0.0",",,C",,,,,"12.6",",,C","-5.1",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-23","0.0",",,C",,,,,"17.0",",,C","-7.1",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-24","0.0",",,C",,,,,"14.8",",,C","1.2",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-25","0.0",",,C",,,,,"12.7",",,C","-1.2",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-26","0.0",",,C",,,,,"17.0",",,C","-3.1",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-27","0.0",",,C",,,,,"20.2",",,C","2.4",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-28","0.0",",,C",,,,,"24.8",",,C","3.0",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-29","0.0",",,C",,,,,"29.5",",,C","7.1",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-09-30","0.0",",,C",,,,,"24.0",",,C","8.1",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-01","0.0",",,C",,,,,"20.4",",,C","3.6",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-02","0.0",",,C",,,,,"22.7",",,C","7.2",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-03","0.0",",,C",,,,,"9.5",",,C","2.1",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-04","8.9",",,C",,,,,"3.9",",,C","0.3",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-05","0.0",",,C",,,,,"2.5",",,C","-2.6",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-06","0.0",",,C",,,,,"7.6",",,C","-5.2",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-07","0.0",",,C",,,,,"10.7",",,C","0.1",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-08","11.1",",,C",,,,,"5.9",",,C","0.2",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-09","3.9",",,C",,,,,"4.8",",,C","-1.0",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-10","0.3",",,C",,,,,"6.7",",,C","-3.3",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-11","0.0",",,C",,,,,"6.7",",,C","-5.1",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-12","0.0",",,C",,,,,"7.6",",,C","-3.7",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-13","0.0",",,C",,,,,"12.4",",,C","-2.6",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-14","0.0",",,C",,,,,"10.9",",,C","-2.8",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-15","0.3",",,C",,,,,"13.0",",,C","2.2",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-16","0.0",",,C",,,,,"17.5",",,C","-0.5",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-17","15.2",",,C",,,,,"12.4",",,C","9.3",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-18","8.7",",,C",,,,,"9.5",",,C","4.5",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-19","0.0",",,C",,,,,"6.7",",,C","4.1",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-20",,,,,,,"8.4",",,C","4.6",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-22","0.0",",,C",,,,,"7.6",",,C","-5.2",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-23","12.7",",,C",,,,,"7.7",",,C","4.4",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-24","0.0",",,C",,,,,"6.8",",,C","-1.0",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-25","0.6",",,C",,,,,"5.6",",,C","-1.7",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-26","0.0",",,C","10.0",",,C",,,"0.3",",,C","-3.4",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-27","0.0",",,C",,,,,"-1.8",",,C","-7.4",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-28","0.0",",,C",,,,,"0.3",",,C","-6.1",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-29","0.0",",,C",,,,,"4.8",",,C","-4.6",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-30","0.0",",,C",,,,,"7.9",",,C","0.7",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-10-31","0.0",",,C",,,,,"5.1",",,C","-0.8",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-01","0.0",",,C",,,,,"-0.7",",,C","-3.0",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-02","0.0",",,C",,,,,"-1.2",",,C","-3.2",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-03","0.0",",,C",,,,,"2.2",",,C","-2.7",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-04","0.0",",,C",,,,,"2.1",",,C","-1.3",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-05","5.7",",,C",,,,,"4.3",",,C","-1.3",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-06","0.0",",,C",,,,,"4.4",",,C","0.7",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-07","0.7",",,C",,,,,"4.1",",,C","-2.4",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-08","0.0",",,C",,,,,"4.7",",,C","-3.1",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-09","0.0",",,C",,,,,"-3.1",",,C","-6.7",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-10","9.4",",,C","10.0",",,C",,,"-4.1",",,C","-5.3",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-11","2.2",",,C","120.0",",,C",,,"-4.5",",,C","-7.9",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-12","0.0",",,C","130.0",",,C",,,"-5.6",",,C","-11.1",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-13","0.0",",,C","110.0",",,C",,,"-6.4",",,C","-15.5",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-14","0.0",",,C","110.0",",,C",,,"-1.9",",,C","-12.1",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-15","0.0",",,C","110.0",",,C",,,"-3.0",",,C","-13.1",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-16","0.0",",,C","100.0",",,C",,,"0.1",",,C","-8.0",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-17","0.0",",,C","110.0",",,C",,,"-1.6",",,C","-12.7",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-18","0.0",",,C","120.0",",,C",,,"3.8",",,C","-13.2",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-19","0.0",",,C","110.0",",,C",,,"1.7",",,C","-7.2",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-20","0.0",",,C","110.0",",,C",,,"3.0",",,C","-6.9",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-21","0.0",",,C","110.0",",,C",,,"2.0",",,C","-2.7",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-22","0.0",",,C","110.0",",,C",,,"-0.3",",,C","-10.7",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-23","0.0",",,C","110.0",",,C",,,"-9.5",",,C","-20.3",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-24","1.3",",,C","110.0",",,C",,,"-6.2",",,C","-20.0",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-25","0.4",",,C","120.0",",,C",,,"-6.5",",,C","-21.8",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-26","0.0",",,C","110.0",",,C",,,"-8.9",",,C","-25.5",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-27","0.0",",,C","160.0",",,C",,,"-10.0",",,C","-18.5",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-28","0.0",",,C","150.0",",,C",,,"-7.3",",,C","-20.8",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-29",,,"150.0",",,C",,,,,,,,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-11-30","0.0",",,C","160.0",",,C",,,"-1.0",",,C","-11.8",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-12-01","1.4",",,C","150.0",",,C",,,"0.8",",,C","-8.4",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-12-02","0.0",",,C","150.0",",,C",,,"2.3",",,C","-8.6",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-12-03","1.3",",,C","150.0",",,C",,,"3.2",",,C","-13.0",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-12-04","0.0",",,C","140.0",",,C",,,"-11.9",",,C","-17.6",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-12-05","0.0",",,C","140.0",",,C",,,"0.0",",,C","-15.7",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2012-12-06","0.0",",,C","140.0",",,C",,,"1.6",",,C","-10.6",",,C",,,,
